path,gardiner_code,source_image,class_idx
Dataset/Manual/Preprocessed/22/220098_N5.png,N5,22,78
Dataset/Manual/Preprocessed/7/070316_I9.png,I9,7,49
Dataset/Manual/Preprocessed/21/210138_G43.png,G43,21,44
Dataset/Manual/Preprocessed/23/230023_N35.png,N35,23,74
Dataset/Manual/Preprocessed/21/210232_N35.png,N35,21,74
Dataset/Manual/Preprocessed/22/220125_D46.png,D46,22,11
Dataset/Manual/Preprocessed/20/200208_G17.png,G17,20,33
Dataset/Manual/Preprocessed/5/050055_N5.png,N5,5,78
Dataset/Manual/Preprocessed/21/210050_E9.png,E9,21,20
Dataset/Manual/Preprocessed/22/220162_D36.png,D36,22,8
Dataset/Manual/Preprocessed/9/090297_D2.png,D2,9,4
Dataset/Manual/Preprocessed/5/050046_O34.png,O34,5,82
Dataset/Manual/Preprocessed/39/390369_Q1.png,Q1,39,90
Dataset/Manual/Preprocessed/5/050084_G17.png,G17,5,33
Dataset/Manual/Preprocessed/9/090390_I10.png,I10,9,48
Dataset/Manual/Preprocessed/21/210153_I9.png,I9,21,49
Dataset/Manual/Preprocessed/39/390295_X1.png,X1,39,123
Dataset/Manual/Preprocessed/9/090214_M17.png,M17,9,54
Dataset/Manual/Preprocessed/21/210047_N35.png,N35,21,74
Dataset/Manual/Preprocessed/41/410246_N18.png,N18,41,69
Dataset/Manual/Preprocessed/7/070064_D21.png,D21,7,5
Dataset/Manual/Preprocessed/3/030215_I10.png,I10,3,48
Dataset/Manual/Preprocessed/41/410114_V31.png,V31,41,113
Dataset/Manual/Preprocessed/22/220194_I9.png,I9,22,49
Dataset/Manual/Preprocessed/39/390107_G43.png,G43,39,44
Dataset/Manual/Preprocessed/21/210345_M17.png,M17,21,54
Dataset/Manual/Preprocessed/7/070095_M17.png,M17,7,54
Dataset/Manual/Preprocessed/5/050216_I9.png,I9,5,49
Dataset/Manual/Preprocessed/5/050251_D21.png,D21,5,5
Dataset/Manual/Preprocessed/22/220337_V13.png,V13,22,109
Dataset/Manual/Preprocessed/20/200383_G43.png,G43,20,44
Dataset/Manual/Preprocessed/22/220097_N35.png,N35,22,74
Dataset/Manual/Preprocessed/5/050209_D21.png,D21,5,5
Dataset/Manual/Preprocessed/9/090129_D4.png,D4,9,10
Dataset/Manual/Preprocessed/39/390189_X1.png,X1,39,123
Dataset/Manual/Preprocessed/3/030312_G43.png,G43,3,44
Dataset/Manual/Preprocessed/23/230167_V31.png,V31,23,113
Dataset/Manual/Preprocessed/7/070361_M17.png,M17,7,54
Dataset/Manual/Preprocessed/5/050368_N35.png,N35,5,74
Dataset/Manual/Preprocessed/21/210161_S29.png,S29,21,97
Dataset/Manual/Preprocessed/23/230177_G1.png,G1,23,31
Dataset/Manual/Preprocessed/21/210343_N35.png,N35,21,74
Dataset/Manual/Preprocessed/39/390287_D21.png,D21,39,5
Dataset/Manual/Preprocessed/3/030441_N35.png,N35,3,74
Dataset/Manual/Preprocessed/39/390118_D21.png,D21,39,5
Dataset/Manual/Preprocessed/9/090400_M41.png,M41,9,62
Dataset/Manual/Preprocessed/3/030095_W18.png,W18,3,118
Dataset/Manual/Preprocessed/5/050158_T20.png,T20,5,99
Dataset/Manual/Preprocessed/7/070011_S29.png,S29,7,97
Dataset/Manual/Preprocessed/41/410316_V4.png,V4,41,114
Dataset/Manual/Preprocessed/5/050088_S29.png,S29,5,97
Dataset/Manual/Preprocessed/41/410065_G25.png,G25,41,35
Dataset/Manual/Preprocessed/3/030220_G40.png,G40,3,43
Dataset/Manual/Preprocessed/5/050388_M17.png,M17,5,54
Dataset/Manual/Preprocessed/9/090245_D21.png,D21,9,5
Dataset/Manual/Preprocessed/41/410029_X1.png,X1,41,123
Dataset/Manual/Preprocessed/5/050043_P8.png,P8,5,88
Dataset/Manual/Preprocessed/9/090102_E34.png,E34,9,19
Dataset/Manual/Preprocessed/3/030344_G43.png,G43,3,44
Dataset/Manual/Preprocessed/3/030238_G43.png,G43,3,44
Dataset/Manual/Preprocessed/39/390341_M17.png,M17,39,54
Dataset/Manual/Preprocessed/5/050295_G17.png,G17,5,33
Dataset/Manual/Preprocessed/9/090013_V28.png,V28,9,111
Dataset/Manual/Preprocessed/9/090186_G17.png,G17,9,33
Dataset/Manual/Preprocessed/41/410144_Q3.png,Q3,41,91
Dataset/Manual/Preprocessed/39/390236_G43.png,G43,39,44
Dataset/Manual/Preprocessed/20/200320_G43.png,G43,20,44
Dataset/Manual/Preprocessed/5/050317_N17.png,N17,5,68
Dataset/Manual/Preprocessed/23/230294_D46.png,D46,23,11
Dataset/Manual/Preprocessed/41/410257_V31.png,V31,41,113
Dataset/Manual/Preprocessed/41/410086_R8.png,R8,41,94
Dataset/Manual/Preprocessed/7/070269_S29.png,S29,7,97
Dataset/Manual/Preprocessed/39/390375_U15.png,U15,39,105
Dataset/Manual/Preprocessed/7/070321_G39.png,G39,7,41
Dataset/Manual/Preprocessed/41/410367_F4.png,F4,41,28
Dataset/Manual/Preprocessed/23/230068_F9.png,F9,23,30
Dataset/Manual/Preprocessed/5/050389_G35.png,G35,5,38
Dataset/Manual/Preprocessed/23/230355_G17.png,G17,23,33
Dataset/Manual/Preprocessed/22/220190_S29.png,S29,22,97
Dataset/Manual/Preprocessed/9/090121_X1.png,X1,9,123
Dataset/Manual/Preprocessed/7/070005_X1.png,X1,7,123
Dataset/Manual/Preprocessed/22/220189_O50.png,O50,22,85
Dataset/Manual/Preprocessed/7/070427_N35.png,N35,7,74
Dataset/Manual/Preprocessed/20/200156_G1.png,G1,20,31
Dataset/Manual/Preprocessed/22/220173_G17.png,G17,22,33
Dataset/Manual/Preprocessed/20/200158_D54.png,D54,20,13
Dataset/Manual/Preprocessed/39/390193_V31.png,V31,39,113
Dataset/Manual/Preprocessed/7/070130_O49.png,O49,7,84
Dataset/Manual/Preprocessed/23/230144_D46.png,D46,23,11
Dataset/Manual/Preprocessed/9/090296_G17.png,G17,9,33
Dataset/Manual/Preprocessed/22/220289_N35.png,N35,22,74
Dataset/Manual/Preprocessed/5/050185_M42.png,M42,5,63
Dataset/Manual/Preprocessed/20/200032_S29.png,S29,20,97
Dataset/Manual/Preprocessed/21/210332_N35.png,N35,21,74
Dataset/Manual/Preprocessed/5/050266_V28.png,V28,5,111
Dataset/Manual/Preprocessed/39/390120_S29.png,S29,39,97
Dataset/Manual/Preprocessed/5/050115_Q1.png,Q1,5,90
Dataset/Manual/Preprocessed/20/200379_X1.png,X1,20,123
Dataset/Manual/Preprocessed/21/210040_Q3.png,Q3,21,91
Dataset/Manual/Preprocessed/7/070396_M17.png,M17,7,54
Dataset/Manual/Preprocessed/39/390259_M23.png,M23,39,58
Dataset/Manual/Preprocessed/7/070070_I9.png,I9,7,49
Dataset/Manual/Preprocessed/23/230413_I10.png,I10,23,48
Dataset/Manual/Preprocessed/7/070411_D21.png,D21,7,5
Dataset/Manual/Preprocessed/9/090329_D35.png,D35,9,7
Dataset/Manual/Preprocessed/39/390080_D46.png,D46,39,11
Dataset/Manual/Preprocessed/41/410365_O50.png,O50,41,85
Dataset/Manual/Preprocessed/9/090291_S29.png,S29,9,97
Dataset/Manual/Preprocessed/9/090301_D46.png,D46,9,11
Dataset/Manual/Preprocessed/41/410330_D21.png,D21,41,5
Dataset/Manual/Preprocessed/3/030012_N14.png,N14,3,67
Dataset/Manual/Preprocessed/23/230092_G4.png,G4,23,42
Dataset/Manual/Preprocessed/5/050350_N35.png,N35,5,74
Dataset/Manual/Preprocessed/22/220425_V28.png,V28,22,111
Dataset/Manual/Preprocessed/3/030453_M17.png,M17,3,54
Dataset/Manual/Preprocessed/21/210330_N35.png,N35,21,74
Dataset/Manual/Preprocessed/22/220210_N35.png,N35,22,74
Dataset/Manual/Preprocessed/41/410291_V31.png,V31,41,113
Dataset/Manual/Preprocessed/21/210117_D21.png,D21,21,5
Dataset/Manual/Preprocessed/41/410081_G43.png,G43,41,44
Dataset/Manual/Preprocessed/3/030323_T22.png,T22,3,101
Dataset/Manual/Preprocessed/22/220051_D21.png,D21,22,5
Dataset/Manual/Preprocessed/5/050328_N35.png,N35,5,74
Dataset/Manual/Preprocessed/41/410145_N35.png,N35,41,74
Dataset/Manual/Preprocessed/23/230209_V4.png,V4,23,114
Dataset/Manual/Preprocessed/22/220251_D35.png,D35,22,7
Dataset/Manual/Preprocessed/20/200152_S29.png,S29,20,97
Dataset/Manual/Preprocessed/7/070313_E34.png,E34,7,19
Dataset/Manual/Preprocessed/5/050240_R8.png,R8,5,94
Dataset/Manual/Preprocessed/20/200180_V30.png,V30,20,112
Dataset/Manual/Preprocessed/21/210357_G43.png,G43,21,44
Dataset/Manual/Preprocessed/7/070062_O50.png,O50,7,85
Dataset/Manual/Preprocessed/23/230131_H6.png,H6,23,47
Dataset/Manual/Preprocessed/7/070100_S29.png,S29,7,97
Dataset/Manual/Preprocessed/39/390247_E34.png,E34,39,19
Dataset/Manual/Preprocessed/21/210238_Z1.png,Z1,21,128
Dataset/Manual/Preprocessed/7/070307_X1.png,X1,7,123
Dataset/Manual/Preprocessed/22/220267_M17.png,M17,22,54
Dataset/Manual/Preprocessed/9/090233_O50.png,O50,9,85
Dataset/Manual/Preprocessed/23/230395_N31.png,N31,23,73
Dataset/Manual/Preprocessed/22/220422_Y5.png,Y5,22,127
Dataset/Manual/Preprocessed/3/030010_M44.png,M44,3,64
Dataset/Manual/Preprocessed/23/230149_N35.png,N35,23,74
Dataset/Manual/Preprocessed/41/410021_N37.png,N37,41,76
Dataset/Manual/Preprocessed/20/200210_X1.png,X1,20,123
Dataset/Manual/Preprocessed/3/030381_G35.png,G35,3,38
Dataset/Manual/Preprocessed/20/200026_D21.png,D21,20,5
Dataset/Manual/Preprocessed/7/070168_O28.png,O28,7,80
Dataset/Manual/Preprocessed/22/220236_E34.png,E34,22,19
Dataset/Manual/Preprocessed/5/050101_G43.png,G43,5,44
Dataset/Manual/Preprocessed/39/390365_X1.png,X1,39,123
Dataset/Manual/Preprocessed/22/220050_M17.png,M17,22,54
Dataset/Manual/Preprocessed/7/070255_D35.png,D35,7,7
Dataset/Manual/Preprocessed/22/220212_S29.png,S29,22,97
Dataset/Manual/Preprocessed/22/220436_X1.png,X1,22,123
Dataset/Manual/Preprocessed/3/030133_I10.png,I10,3,48
Dataset/Manual/Preprocessed/9/090185_G17.png,G17,9,33
Dataset/Manual/Preprocessed/3/030235_D21.png,D21,3,5
Dataset/Manual/Preprocessed/39/390286_M17.png,M17,39,54
Dataset/Manual/Preprocessed/23/230060_M17.png,M17,23,54
Dataset/Manual/Preprocessed/9/090167_N31.png,N31,9,73
Dataset/Manual/Preprocessed/9/090227_S29.png,S29,9,97
Dataset/Manual/Preprocessed/3/030225_D21.png,D21,3,5
Dataset/Manual/Preprocessed/9/090128_M17.png,M17,9,54
Dataset/Manual/Preprocessed/7/070362_M17.png,M17,7,54
Dataset/Manual/Preprocessed/22/220183_X1.png,X1,22,123
Dataset/Manual/Preprocessed/20/200331_I9.png,I9,20,49
Dataset/Manual/Preprocessed/20/200166_U1.png,U1,20,104
Dataset/Manual/Preprocessed/3/030418_D46.png,D46,3,11
Dataset/Manual/Preprocessed/21/210067_X1.png,X1,21,123
Dataset/Manual/Preprocessed/5/050093_N35.png,N35,5,74
Dataset/Manual/Preprocessed/23/230106_D46.png,D46,23,11
Dataset/Manual/Preprocessed/9/090071_W19.png,W19,9,119
Dataset/Manual/Preprocessed/22/220176_V6.png,V6,22,115
Dataset/Manual/Preprocessed/5/050415_G17.png,G17,5,33
Dataset/Manual/Preprocessed/3/030255_G43.png,G43,3,44
Dataset/Manual/Preprocessed/7/070151_O28.png,O28,7,80
Dataset/Manual/Preprocessed/23/230383_M17.png,M17,23,54
Dataset/Manual/Preprocessed/7/070187_R8.png,R8,7,94
Dataset/Manual/Preprocessed/20/200101_H6.png,H6,20,47
Dataset/Manual/Preprocessed/39/390010_O50.png,O50,39,85
Dataset/Manual/Preprocessed/3/030179_S29.png,S29,3,97
Dataset/Manual/Preprocessed/41/410040_G25.png,G25,41,35
Dataset/Manual/Preprocessed/23/230134_M23.png,M23,23,58
Dataset/Manual/Preprocessed/22/220359_U15.png,U15,22,105
Dataset/Manual/Preprocessed/23/230087_X1.png,X1,23,123
Dataset/Manual/Preprocessed/7/070437_D4.png,D4,7,10
Dataset/Manual/Preprocessed/41/410142_M17.png,M17,41,54
Dataset/Manual/Preprocessed/9/090219_X1.png,X1,9,123
Dataset/Manual/Preprocessed/21/210013_V13.png,V13,21,109
Dataset/Manual/Preprocessed/9/090272_V31.png,V31,9,113
Dataset/Manual/Preprocessed/3/030440_E34.png,E34,3,19
Dataset/Manual/Preprocessed/9/090061_D4.png,D4,9,10
Dataset/Manual/Preprocessed/9/090035_G1.png,G1,9,31
Dataset/Manual/Preprocessed/39/390089_Q3.png,Q3,39,91
Dataset/Manual/Preprocessed/39/390115_D21.png,D21,39,5
Dataset/Manual/Preprocessed/22/220139_N35.png,N35,22,74
Dataset/Manual/Preprocessed/3/030218_G40.png,G40,3,43
Dataset/Manual/Preprocessed/41/410202_S29.png,S29,41,97
Dataset/Manual/Preprocessed/22/220399_G17.png,G17,22,33
Dataset/Manual/Preprocessed/23/230162_N1.png,N1,23,66
Dataset/Manual/Preprocessed/7/070048_F34.png,F34,7,26
Dataset/Manual/Preprocessed/7/070223_D21.png,D21,7,5
Dataset/Manual/Preprocessed/5/050020_O1.png,O1,5,79
Dataset/Manual/Preprocessed/41/410104_Z1.png,Z1,41,128
Dataset/Manual/Preprocessed/23/230261_N35.png,N35,23,74
Dataset/Manual/Preprocessed/7/070404_M17.png,M17,7,54
Dataset/Manual/Preprocessed/23/230312_O50.png,O50,23,85
Dataset/Manual/Preprocessed/20/200133_H6.png,H6,20,47
Dataset/Manual/Preprocessed/41/410247_V7.png,V7,41,116
Dataset/Manual/Preprocessed/41/410036_M23.png,M23,41,58
Dataset/Manual/Preprocessed/3/030195_N31.png,N31,3,73
Dataset/Manual/Preprocessed/5/050188_O50.png,O50,5,85
Dataset/Manual/Preprocessed/22/220209_E34.png,E34,22,19
Dataset/Manual/Preprocessed/3/030118_R8.png,R8,3,94
Dataset/Manual/Preprocessed/41/410243_G17.png,G17,41,33
Dataset/Manual/Preprocessed/22/220370_E34.png,E34,22,19
Dataset/Manual/Preprocessed/22/220276_M17.png,M17,22,54
Dataset/Manual/Preprocessed/5/050152_D21.png,D21,5,5
Dataset/Manual/Preprocessed/20/200170_I9.png,I9,20,49
Dataset/Manual/Preprocessed/5/050434_G17.png,G17,5,33
Dataset/Manual/Preprocessed/23/230216_D2.png,D2,23,4
Dataset/Manual/Preprocessed/5/050206_D36.png,D36,5,8
Dataset/Manual/Preprocessed/9/090210_N35.png,N35,9,74
Dataset/Manual/Preprocessed/41/410039_G25.png,G25,41,35
Dataset/Manual/Preprocessed/20/200034_D36.png,D36,20,8
Dataset/Manual/Preprocessed/41/410107_M18.png,M18,41,55
Dataset/Manual/Preprocessed/7/070148_N35.png,N35,7,74
Dataset/Manual/Preprocessed/9/090155_X1.png,X1,9,123
Dataset/Manual/Preprocessed/21/210221_W24.png,W24,21,121
Dataset/Manual/Preprocessed/23/230242_D35.png,D35,23,7
Dataset/Manual/Preprocessed/22/220252_G17.png,G17,22,33
Dataset/Manual/Preprocessed/41/410074_Q1.png,Q1,41,90
Dataset/Manual/Preprocessed/22/220233_N35.png,N35,22,74
Dataset/Manual/Preprocessed/20/200115_R8.png,R8,20,94
Dataset/Manual/Preprocessed/7/070311_D36.png,D36,7,8
Dataset/Manual/Preprocessed/22/220102_O34.png,O34,22,82
Dataset/Manual/Preprocessed/20/200092_M8.png,M8,20,65
Dataset/Manual/Preprocessed/5/050119_D21.png,D21,5,5
Dataset/Manual/Preprocessed/20/200197_G43.png,G43,20,44
Dataset/Manual/Preprocessed/21/210285_Z1.png,Z1,21,128
Dataset/Manual/Preprocessed/5/050065_I9.png,I9,5,49
Dataset/Manual/Preprocessed/22/220193_N35.png,N35,22,74
Dataset/Manual/Preprocessed/20/200141_W24.png,W24,20,121
Dataset/Manual/Preprocessed/3/030431_N35.png,N35,3,74
Dataset/Manual/Preprocessed/7/070112_N35.png,N35,7,74
Dataset/Manual/Preprocessed/23/230246_E34.png,E34,23,19
Dataset/Manual/Preprocessed/39/390317_N35.png,N35,39,74
Dataset/Manual/Preprocessed/7/070176_R8.png,R8,7,94
Dataset/Manual/Preprocessed/39/390385_S29.png,S29,39,97
Dataset/Manual/Preprocessed/41/410308_S29.png,S29,41,97
Dataset/Manual/Preprocessed/9/090375_Q3.png,Q3,9,91
Dataset/Manual/Preprocessed/20/200062_N31.png,N31,20,73
Dataset/Manual/Preprocessed/23/230273_M23.png,M23,23,58
Dataset/Manual/Preprocessed/3/030166_N35.png,N35,3,74
Dataset/Manual/Preprocessed/20/200093_G1.png,G1,20,31
Dataset/Manual/Preprocessed/21/210164_D56.png,D56,21,14
Dataset/Manual/Preprocessed/5/050174_D2.png,D2,5,4
Dataset/Manual/Preprocessed/41/410005_Z1.png,Z1,41,128
Dataset/Manual/Preprocessed/20/200203_N35.png,N35,20,74
Dataset/Manual/Preprocessed/9/090131_N35.png,N35,9,74
Dataset/Manual/Preprocessed/20/200385_D36.png,D36,20,8
Dataset/Manual/Preprocessed/5/050051_X1.png,X1,5,123
Dataset/Manual/Preprocessed/3/030186_Q3.png,Q3,3,91
Dataset/Manual/Preprocessed/20/200066_E23.png,E23,20,18
Dataset/Manual/Preprocessed/22/220200_G36.png,G36,22,39
Dataset/Manual/Preprocessed/20/200186_G43.png,G43,20,44
Dataset/Manual/Preprocessed/39/390293_D58.png,D58,39,15
Dataset/Manual/Preprocessed/9/090024_V13.png,V13,9,109
Dataset/Manual/Preprocessed/41/410198_M1.png,M1,41,51
Dataset/Manual/Preprocessed/22/220140_E34.png,E34,22,19
Dataset/Manual/Preprocessed/9/090338_G43.png,G43,9,44
Dataset/Manual/Preprocessed/9/090395_N35.png,N35,9,74
Dataset/Manual/Preprocessed/39/390271_X1.png,X1,39,123
Dataset/Manual/Preprocessed/3/030416_D21.png,D21,3,5
Dataset/Manual/Preprocessed/7/070400_N30.png,N30,7,72
Dataset/Manual/Preprocessed/23/230201_Q3.png,Q3,23,91
Dataset/Manual/Preprocessed/39/390206_N35.png,N35,39,74
Dataset/Manual/Preprocessed/23/230064_D36.png,D36,23,8
Dataset/Manual/Preprocessed/7/070425_N35.png,N35,7,74
Dataset/Manual/Preprocessed/3/030396_E34.png,E34,3,19
Dataset/Manual/Preprocessed/41/410160_N35.png,N35,41,74
Dataset/Manual/Preprocessed/39/390337_Z1.png,Z1,39,128
Dataset/Manual/Preprocessed/9/090079_V28.png,V28,9,111
Dataset/Manual/Preprocessed/22/220275_D46.png,D46,22,11
Dataset/Manual/Preprocessed/9/090084_R8.png,R8,9,94
Dataset/Manual/Preprocessed/41/410378_N35.png,N35,41,74
Dataset/Manual/Preprocessed/22/220287_G17.png,G17,22,33
Dataset/Manual/Preprocessed/41/410044_N35.png,N35,41,74
Dataset/Manual/Preprocessed/9/090051_S29.png,S29,9,97
Dataset/Manual/Preprocessed/3/030042_D35.png,D35,3,7
Dataset/Manual/Preprocessed/41/410110_G39.png,G39,41,41
Dataset/Manual/Preprocessed/23/230205_X1.png,X1,23,123
Dataset/Manual/Preprocessed/20/200057_N35.png,N35,20,74
Dataset/Manual/Preprocessed/3/030056_X1.png,X1,3,123
Dataset/Manual/Preprocessed/5/050453_D21.png,D21,5,5
Dataset/Manual/Preprocessed/23/230223_M23.png,M23,23,58
Dataset/Manual/Preprocessed/41/410087_M16.png,M16,41,53
Dataset/Manual/Preprocessed/39/390176_U33.png,U33,39,107
Dataset/Manual/Preprocessed/5/050133_G5.png,G5,5,45
Dataset/Manual/Preprocessed/23/230272_V13.png,V13,23,109
Dataset/Manual/Preprocessed/23/230322_M17.png,M17,23,54
Dataset/Manual/Preprocessed/21/210241_G43.png,G43,21,44
Dataset/Manual/Preprocessed/9/090285_P98.png,P98,9,89
Dataset/Manual/Preprocessed/5/050120_G17.png,G17,5,33
Dataset/Manual/Preprocessed/3/030277_G1.png,G1,3,31
Dataset/Manual/Preprocessed/5/050401_M17.png,M17,5,54
Dataset/Manual/Preprocessed/9/090083_R8.png,R8,9,94
Dataset/Manual/Preprocessed/23/230378_S29.png,S29,23,97
Dataset/Manual/Preprocessed/23/230393_D21.png,D21,23,5
Dataset/Manual/Preprocessed/20/200126_M17.png,M17,20,54
Dataset/Manual/Preprocessed/41/410374_S29.png,S29,41,97
Dataset/Manual/Preprocessed/5/050017_U33.png,U33,5,107
Dataset/Manual/Preprocessed/41/410298_V31.png,V31,41,113
Dataset/Manual/Preprocessed/41/410078_M17.png,M17,41,54
Dataset/Manual/Preprocessed/41/410153_V31.png,V31,41,113
Dataset/Manual/Preprocessed/3/030313_X1.png,X1,3,123
Dataset/Manual/Preprocessed/39/390147_U15.png,U15,39,105
Dataset/Manual/Preprocessed/22/220166_W25.png,W25,22,122
Dataset/Manual/Preprocessed/7/070277_F16.png,F16,7,22
Dataset/Manual/Preprocessed/39/390132_G1.png,G1,39,31
Dataset/Manual/Preprocessed/41/410070_M17.png,M17,41,54
Dataset/Manual/Preprocessed/7/070089_M17.png,M17,7,54
Dataset/Manual/Preprocessed/20/200287_G17.png,G17,20,33
Dataset/Manual/Preprocessed/41/410200_I9.png,I9,41,49
Dataset/Manual/Preprocessed/21/210219_O1.png,O1,21,79
Dataset/Manual/Preprocessed/5/050103_N35.png,N35,5,74
Dataset/Manual/Preprocessed/39/390322_E9.png,E9,39,20
Dataset/Manual/Preprocessed/5/050367_X8.png,X8,5,124
Dataset/Manual/Preprocessed/3/030146_Q3.png,Q3,3,91
Dataset/Manual/Preprocessed/39/390208_M17.png,M17,39,54
Dataset/Manual/Preprocessed/22/220294_G1.png,G1,22,31
Dataset/Manual/Preprocessed/7/070081_W24.png,W24,7,121
Dataset/Manual/Preprocessed/20/200231_R8.png,R8,20,94
Dataset/Manual/Preprocessed/20/200095_D54.png,D54,20,13
Dataset/Manual/Preprocessed/3/030050_W11.png,W11,3,117
Dataset/Manual/Preprocessed/20/200099_S29.png,S29,20,97
Dataset/Manual/Preprocessed/5/050373_X1.png,X1,5,123
Dataset/Manual/Preprocessed/22/220423_N35.png,N35,22,74
Dataset/Manual/Preprocessed/7/070156_M17.png,M17,7,54
Dataset/Manual/Preprocessed/41/410011_V31.png,V31,41,113
Dataset/Manual/Preprocessed/7/070010_E9.png,E9,7,20
Dataset/Manual/Preprocessed/23/230050_M17.png,M17,23,54
Dataset/Manual/Preprocessed/3/030111_N35.png,N35,3,74
Dataset/Manual/Preprocessed/39/390241_M17.png,M17,39,54
Dataset/Manual/Preprocessed/5/050054_N35.png,N35,5,74
Dataset/Manual/Preprocessed/9/090368_N35.png,N35,9,74
Dataset/Manual/Preprocessed/5/050029_G5.png,G5,5,45
Dataset/Manual/Preprocessed/41/410248_N35.png,N35,41,74
Dataset/Manual/Preprocessed/22/220185_G36.png,G36,22,39
Dataset/Manual/Preprocessed/21/210249_G17.png,G17,21,33
Dataset/Manual/Preprocessed/3/030113_N35.png,N35,3,74
Dataset/Manual/Preprocessed/22/220318_Q3.png,Q3,22,91
Dataset/Manual/Preprocessed/7/070093_X1.png,X1,7,123
Dataset/Manual/Preprocessed/39/390194_M17.png,M17,39,54
Dataset/Manual/Preprocessed/22/220283_G17.png,G17,22,33
Dataset/Manual/Preprocessed/23/230003_I9.png,I9,23,49
Dataset/Manual/Preprocessed/9/090149_E34.png,E34,9,19
Dataset/Manual/Preprocessed/9/090256_M42.png,M42,9,63
Dataset/Manual/Preprocessed/41/410234_D46.png,D46,41,11
Dataset/Manual/Preprocessed/23/230420_N35.png,N35,23,74
Dataset/Manual/Preprocessed/39/390084_M17.png,M17,39,54
Dataset/Manual/Preprocessed/41/410318_I9.png,I9,41,49
Dataset/Manual/Preprocessed/3/030306_G5.png,G5,3,45
Dataset/Manual/Preprocessed/39/390401_O50.png,O50,39,85
Dataset/Manual/Preprocessed/23/230314_G43.png,G43,23,44
Dataset/Manual/Preprocessed/41/410347_G35.png,G35,41,38
Dataset/Manual/Preprocessed/41/410038_G25.png,G25,41,35
Dataset/Manual/Preprocessed/22/220429_M17.png,M17,22,54
Dataset/Manual/Preprocessed/23/230107_O34.png,O34,23,82
Dataset/Manual/Preprocessed/20/200070_D21.png,D21,20,5
Dataset/Manual/Preprocessed/3/030247_O50.png,O50,3,85
Dataset/Manual/Preprocessed/22/220302_D21.png,D21,22,5
Dataset/Manual/Preprocessed/41/410055_G43.png,G43,41,44
Dataset/Manual/Preprocessed/23/230172_E34.png,E34,23,19
Dataset/Manual/Preprocessed/9/090299_P8.png,P8,9,88
Dataset/Manual/Preprocessed/22/220221_M17.png,M17,22,54
Dataset/Manual/Preprocessed/9/090105_N35.png,N35,9,74
Dataset/Manual/Preprocessed/39/390288_V31.png,V31,39,113
Dataset/Manual/Preprocessed/5/050273_D21.png,D21,5,5
Dataset/Manual/Preprocessed/22/220324_D35.png,D35,22,7
Dataset/Manual/Preprocessed/5/050210_D35.png,D35,5,7
Dataset/Manual/Preprocessed/20/200014_O50.png,O50,20,85
Dataset/Manual/Preprocessed/3/030271_M17.png,M17,3,54
Dataset/Manual/Preprocessed/20/200352_G17.png,G17,20,33
Dataset/Manual/Preprocessed/41/410150_S29.png,S29,41,97
Dataset/Manual/Preprocessed/22/220195_M23.png,M23,22,58
Dataset/Manual/Preprocessed/22/220332_M44.png,M44,22,64
Dataset/Manual/Preprocessed/5/050289_D4.png,D4,5,10
Dataset/Manual/Preprocessed/39/390376_X1.png,X1,39,123
Dataset/Manual/Preprocessed/3/030180_M17.png,M17,3,54
Dataset/Manual/Preprocessed/3/030110_S29.png,S29,3,97
Dataset/Manual/Preprocessed/20/200083_G43.png,G43,20,44
Dataset/Manual/Preprocessed/22/220069_N35.png,N35,22,74
Dataset/Manual/Preprocessed/21/210100_G1.png,G1,21,31
Dataset/Manual/Preprocessed/22/220368_D35.png,D35,22,7
Dataset/Manual/Preprocessed/41/410169_V13.png,V13,41,109
Dataset/Manual/Preprocessed/3/030176_E34.png,E34,3,19
Dataset/Manual/Preprocessed/21/210262_U1.png,U1,21,104
Dataset/Manual/Preprocessed/22/220396_O50.png,O50,22,85
Dataset/Manual/Preprocessed/5/050148_D21.png,D21,5,5
Dataset/Manual/Preprocessed/21/210034_X1.png,X1,21,123
Dataset/Manual/Preprocessed/3/030328_G5.png,G5,3,45
Dataset/Manual/Preprocessed/5/050255_Z1.png,Z1,5,128
Dataset/Manual/Preprocessed/39/390231_N35.png,N35,39,74
Dataset/Manual/Preprocessed/41/410269_M17.png,M17,41,54
Dataset/Manual/Preprocessed/3/030239_Z1.png,Z1,3,128
Dataset/Manual/Preprocessed/3/030007_N35.png,N35,3,74
Dataset/Manual/Preprocessed/9/090292_D21.png,D21,9,5
Dataset/Manual/Preprocessed/3/030096_X1.png,X1,3,123
Dataset/Manual/Preprocessed/23/230321_N35.png,N35,23,74
Dataset/Manual/Preprocessed/9/090407_S29.png,S29,9,97
Dataset/Manual/Preprocessed/41/410245_X1.png,X1,41,123
Dataset/Manual/Preprocessed/20/200143_G14.png,G14,20,32
Dataset/Manual/Preprocessed/22/220291_S29.png,S29,22,97
Dataset/Manual/Preprocessed/41/410265_X1.png,X1,41,123
Dataset/Manual/Preprocessed/7/070037_S29.png,S29,7,97
Dataset/Manual/Preprocessed/7/070290_O31.png,O31,7,81
Dataset/Manual/Preprocessed/39/390131_D4.png,D4,39,10
Dataset/Manual/Preprocessed/3/030190_Q3.png,Q3,3,91
Dataset/Manual/Preprocessed/9/090099_D52.png,D52,9,12
Dataset/Manual/Preprocessed/5/050032_D36.png,D36,5,8
